GAME_ID,GAME_DATE,HOME_TEAM_ID,AWAY_TEAM_ID,HOME_SCORE,AWAY_SCORE
22400655,2025-01-27,1610612741,1610612743,129,121
22400657,2025-01-27,1610612742,1610612764,130,108
22400656,2025-01-27,1610612750,1610612737,100,92
22400653,2025-01-27,1610612752,1610612763,143,106
22400649,2025-01-27,1610612739,1610612765,110,91
22400658,2025-01-27,1610612762,1610612749,110,125
22400648,2025-01-27,1610612766,1610612747,107,112
22400659,2025-01-27,1610612756,1610612746,111,109
22400647,2025-01-26,1610612757,1610612760,108,118
22400642,2025-01-25,1610612741,1610612755,97,109
22400646,2025-01-25,1610612746,1610612749,127,117
22400645,2025-01-25,1610612756,1610612764,119,109
22400636,2025-01-25,1610612751,1610612748,97,106
22400634,2025-01-25,1610612750,1610612743,133,104
22400639,2025-01-25,1610612737,1610612761,94,117
22400635,2025-01-25,1610612742,1610612738,107,122
22400641,2025-01-25,1610612752,1610612758,143,120
22400638,2025-01-25,1610612753,1610612765,121,113
22400644,2025-01-25,1610612744,1610612747,108,118
22400640,2025-01-25,1610612739,1610612745,131,135
22400633,2025-01-25,1610612759,1610612754,98,136
22400643,2025-01-25,1610612763,1610612762,125,103
22400637,2025-01-25,1610612766,1610612740,123,92
22400631,2025-01-24,1610612755,1610612739,132,129
22400632,2025-01-24,1610612763,1610612740,139,126
22400630,2025-01-24,1610612766,1610612757,97,102
22400624,2025-01-23,1610612749,1610612748,125,96
22400983,2025-01-23,1610612746,1610612764,110,93
22400629,2025-01-23,1610612747,1610612738,117,96
22400622,2025-01-23,1610612753,1610612757,79,101
22400628,2025-01-23,1610612744,1610612741,131,106
22400623,2025-01-23,1610612737,1610612761,119,122
22400625,2025-01-23,1610612760,1610612742,115,121
22400626,2025-01-23,1610612743,1610612758,132,123
22400621,2025-01-23,1610612754,1610612759,110,140
22400614,2025-01-22,1610612742,1610612750,114,115
22400618,2025-01-22,1610612760,1610612762,123,114
22400620,2025-01-22,1610612746,1610612738,113,117
22400613,2025-01-22,1610612751,1610612756,84,108
22400612,2025-01-22,1610612737,1610612765,104,114
22400616,2025-01-22,1610612763,1610612766,132,120
22400615,2025-01-22,1610612745,1610612739,109,108
22400619,2025-01-22,1610612758,1610612744,123,117
22400610,2025-01-21,1610612747,1610612764,111,88
22400606,2025-01-21,1610612751,1610612752,95,99
22400608,2025-01-21,1610612761,1610612753,109,93
22400609,2025-01-21,1610612743,1610612755,144,109
22400607,2025-01-21,1610612748,1610612757,107,116
22400604,2025-01-20,1610612744,1610612738,85,125
22400611,2025-01-20,1610612746,1610612741,99,112
22400599,2025-01-20,1610612766,1610612742,110,105
22400601,2025-01-20,1610612763,1610612750,108,106
22400600,2025-01-20,1610612745,1610612765,96,107
22400602,2025-01-20,1610612752,1610612737,119,110
22400605,2025-01-20,1610612740,1610612762,123,119
22400603,2025-01-20,1610612739,1610612756,118,92
22400592,2025-01-19,1610612748,1610612759,128,107
22400595,2025-01-19,1610612760,1610612751,127,101
22400597,2025-01-19,1610612757,1610612741,113,102
22400598,2025-01-19,1610612758,1610612764,123,100
22400594,2025-01-19,1610612749,1610612755,0,0
22400593,2025-01-19,1610612753,1610612743,100,113
22400596,2025-01-19,1610612746,1610612747,116,102
22400589,2025-01-18,1610612744,1610612764,122,114
22400587,2025-01-18,1610612738,1610612737,115,119
22400591,2025-01-18,1610612757,1610612745,103,125
22400586,2025-01-18,1610612765,1610612756,121,125
22400590,2025-01-18,1610612750,1610612739,117,124
22400588,2025-01-18,1610612754,1610612755,115,102
22400583,2025-01-17,1610612742,1610612760,106,98
22400584,2025-01-17,1610612741,1610612766,123,125
22400577,2025-01-17,1610612738,1610612753,121,94
22400581,2025-01-17,1610612740,1610612762,136,123
22400582,2025-01-17,1610612759,1610612763,112,140
22400580,2025-01-17,1610612749,1610612761,130,112
22400578,2025-01-17,1610612752,1610612750,99,116
22400579,2025-01-17,1610612748,1610612743,113,133
22400585,2025-01-17,1610612747,1610612751,102,101
22400576,2025-01-16,1610612758,1610612745,132,127
22400574,2025-01-16,1610612760,1610612739,134,114
22400575,2025-01-16,1610612757,1610612746,89,118
22400573,2025-01-16,1610612764,1610612756,123,130
22400572,2025-01-16,1610612765,1610612754,100,111
22400568,2025-01-15,1610612743,1610612745,108,128
22400561,2025-01-15,1610612755,1610612752,119,125
22400570,2025-01-15,1610612747,1610612748,117,108
22400566,2025-01-15,1610612740,1610612742,119,116
22400567,2025-01-15,1610612759,1610612763,115,129
22400565,2025-01-15,1610612750,1610612744,115,116
22400571,2025-01-15,1610612746,1610612751,126,67
22400564,2025-01-15,1610612749,1610612753,122,93
22400563,2025-01-15,1610612741,1610612737,94,110
22400569,2025-01-15,1610612762,1610612766,112,117
22400562,2025-01-15,1610612761,1610612738,110,97
22400559,2025-01-14,1610612742,1610612743,99,118
22400558,2025-01-14,1610612749,1610612758,130,115
22400560,2025-01-14,1610612757,1610612751,114,132
22400556,2025-01-14,1610612737,1610612756,122,117
22400555,2025-01-14,1610612755,1610612760,102,118
22400557,2025-01-14,1610612741,1610612740,113,119
22400554,2025-01-14,1610612754,1610612739,117,127
22400553,2025-01-13,1610612746,1610612748,109,98
22400549,2025-01-13,1610612752,1610612765,119,124
22400552,2025-01-13,1610612747,1610612759,102,126
22400550,2025-01-13,1610612761,1610612744,104,101
22400551,2025-01-13,1610612745,1610612763,120,118
22400548,2025-01-13,1610612764,1610612750,106,120
22400542,2025-01-12,1610612738,1610612740,120,119
22400547,2025-01-12,1610612756,1610612766,120,113
22400544,2025-01-12,1610612753,1610612755,104,99
22400539,2025-01-12,1610612752,1610612749,140,106
22400546,2025-01-12,1610612762,1610612751,112,111
22400541,2025-01-12,1610612741,1610612758,119,124
22400543,2025-01-12,1610612739,1610612754,93,108
22400545,2025-01-12,1610612764,1610612760,95,136
22400540,2025-01-12,1610612742,1610612743,101,112
22400536,2025-01-11,1610612757,1610612748,98,119
22400535,2025-01-11,1610612750,1610612763,125,127
22400533,2025-01-11,1610612756,1610612762,114,106
22400534,2025-01-11,1610612765,1610612761,123,114
22400531,2025-01-10,1610612743,1610612751,124,105
22400530,2025-01-10,1610612741,1610612764,138,105
22400529,2025-01-10,1610612752,1610612760,101,126
22400526,2025-01-10,1610612753,1610612749,106,109
22400525,2025-01-10,1610612754,1610612744,108,96
22400528,2025-01-10,1610612738,1610612758,97,114
22400527,2025-01-10,1610612755,1610612740,115,123
22400518,2025-01-09,1610612765,1610612744,104,107
22400523,2025-01-09,1610612762,1610612748,92,97
22400519,2025-01-09,1610612753,1610612750,89,104
22400520,2025-01-09,1610612763,1610612745,115,119
22400517,2025-01-09,1610612739,1610612761,132,126
22400522,2025-01-09,1610612756,1610612737,123,115
22400521,2025-01-09,1610612742,1610612757,117,111
22400512,2025-01-08,1610612755,1610612764,109,103
22400514,2025-01-08,1610612740,1610612757,100,119
22400511,2025-01-08,1610612752,1610612761,112,98
22400510,2025-01-08,1610612754,1610612741,129,113
22400513,2025-01-08,1610612751,1610612765,98,113
22400509,2025-01-08,1610612739,1610612760,129,122
22400516,2025-01-08,1610612749,1610612759,121,105
22400515,2025-01-08,1610612743,1610612746,126,103
22400505,2025-01-07,1610612740,1610612750,97,104
22400504,2025-01-07,1610612742,1610612747,118,97
22400508,2025-01-07,1610612744,1610612748,98,114
22400506,2025-01-07,1610612762,1610612737,121,124
22400507,2025-01-07,1610612743,1610612738,106,118
22400502,2025-01-07,1610612766,1610612756,115,104
22400503,2025-01-07,1610612764,1610612745,112,135
22400497,2025-01-06,1610612761,1610612749,104,128
22400495,2025-01-06,1610612751,1610612754,99,113
22400500,2025-01-06,1610612750,1610612746,108,106
22400501,2025-01-06,1610612758,1610612748,123,118
22400499,2025-01-06,1610612763,1610612742,119,104
22400494,2025-01-06,1610612755,1610612756,99,109
22400498,2025-01-06,1610612741,1610612759,114,110
22400493,2025-01-06,1610612765,1610612757,118,115
22400496,2025-01-06,1610612752,1610612753,94,103
22400490,2025-01-05,1610612753,1610612762,92,105
22400489,2025-01-05,1610612764,1610612740,98,110
22400487,2025-01-05,1610612760,1610612738,105,92
22400488,2025-01-05,1610612739,1610612766,115,105
22400491,2025-01-05,1610612745,1610612747,119,115
22400492,2025-01-05,1610612744,1610612758,99,129
22400482,2025-01-04,1610612741,1610612752,139,126
22400480,2025-01-04,1610612754,1610612756,126,108
22400478,2025-01-04,1610612751,1610612755,94,123
22400484,2025-01-04,1610612759,1610612743,111,122
22400486,2025-01-04,1610612746,1610612737,131,105
22400485,2025-01-04,1610612744,1610612763,121,113
22400483,2025-01-04,1610612749,1610612757,102,105
22400479,2025-01-04,1610612765,1610612750,119,105
22400481,2025-01-04,1610612748,1610612762,100,136
22400476,2025-01-03,1610612758,1610612763,138,133
22400470,2025-01-03,1610612761,1610612753,97,106
22400473,2025-01-03,1610612760,1610612752,117,107
22400477,2025-01-03,1610612747,1610612737,119,102
22400471,2025-01-03,1610612745,1610612738,86,109
22400475,2025-01-03,1610612743,1610612759,110,113
22400469,2025-01-03,1610612765,1610612766,98,94
22400474,2025-01-03,1610612742,1610612739,122,134
22400472,2025-01-03,1610612740,1610612764,132,120
22400464,2025-01-02,1610612750,1610612738,115,118
22400463,2025-01-02,1610612748,1610612754,115,128
22400466,2025-01-02,1610612760,1610612746,116,98
22400468,2025-01-02,1610612747,1610612757,114,106
22400465,2025-01-02,1610612749,1610612751,110,113
22400467,2025-01-02,1610612744,1610612755,139,105
22400459,2025-01-01,1610612761,1610612751,130,113
22400457,2025-01-01,1610612748,1610612740,119,108
22400455,2025-01-01,1610612765,1610612753,105,96
22400458,2025-01-01,1610612752,1610612762,119,103
22400462,2025-01-01,1610612758,1610612755,113,107
22400460,2025-01-01,1610612745,1610612742,110,99
22400456,2025-01-01,1610612764,1610612741,125,107
22400461,2025-01-01,1610612743,1610612737,139,120
22400454,2024-12-31,1610612747,1610612739,110,122
22400451,2024-12-31,1610612759,1610612746,122,86
22400453,2024-12-31,1610612756,1610612763,112,117
22400450,2024-12-31,1610612754,1610612749,112,120
22400452,2024-12-31,1610612760,1610612750,113,105
22400449,2024-12-31,1610612738,1610612761,125,71
22400445,2024-12-30,1610612762,1610612743,121,132
22400447,2024-12-30,1610612757,1610612755,103,125
22400443,2024-12-30,1610612764,1610612752,106,126
22400444,2024-12-30,1610612740,1610612746,113,116
22400442,2024-12-30,1610612766,1610612741,108,115
22400448,2024-12-30,1610612758,1610612742,110,100
22400446,2024-12-30,1610612744,1610612739,95,113
22400440,2024-12-29,1610612760,1610612763,130,106
22400439,2024-12-29,1610612745,1610612748,100,104
22400441,2024-12-29,1610612750,1610612759,112,110
22400438,2024-12-29,1610612761,1610612737,107,136
22400437,2024-12-29,1610612738,1610612754,114,123
22400436,2024-12-29,1610612753,1610612751,102,101
22400428,2024-12-28,1610612766,1610612760,94,106
22400433,2024-12-28,1610612762,1610612755,111,114
22400427,2024-12-28,1610612737,1610612748,120,110
22400431,2024-12-28,1610612744,1610612756,109,105
22400435,2024-12-28,1610612747,1610612758,132,122
22400432,2024-12-28,1610612743,1610612765,134,121
22400430,2024-12-28,1610612741,1610612749,116,111
22400434,2024-12-28,1610612757,1610612742,126,122
22400429,2024-12-28,1610612764,1610612752,132,136
22400420,2024-12-27,1610612738,1610612754,142,105
22400424,2024-12-27,1610612743,1610612739,135,149
22400425,2024-12-27,1610612756,1610612742,89,98
22400421,2024-12-27,1610612751,1610612759,87,96
22400426,2024-12-27,1610612746,1610612744,102,92
22400423,2024-12-27,1610612740,1610612763,124,132
22400419,2024-12-27,1610612753,1610612752,85,108
22400422,2024-12-27,1610612745,1610612750,112,113
22400414,2024-12-26,1610612763,1610612761,155,126
22400415,2024-12-26,1610612749,1610612751,105,111
22400413,2024-12-26,1610612737,1610612741,141,133
22400417,2024-12-26,1610612757,1610612762,122,120
22400411,2024-12-26,1610612753,1610612748,88,89
22400412,2024-12-26,1610612764,1610612766,113,110
22400418,2024-12-26,1610612758,1610612765,113,114
22400416,2024-12-26,1610612740,1610612745,111,128
22400410,2024-12-26,1610612754,1610612760,114,120
22400409,2024-12-25,1610612756,1610612743,110,100
22400405,2024-12-25,1610612752,1610612759,117,114
22400406,2024-12-25,1610612742,1610612750,99,105
22400408,2024-12-25,1610612744,1610612747,113,115
22400407,2024-12-25,1610612738,1610612755,114,118
22400401,2024-12-23,1610612742,1610612757,132,108
22400396,2024-12-23,1610612748,1610612751,110,95
22400394,2024-12-23,1610612755,1610612759,111,106
22400404,2024-12-23,1610612747,1610612765,114,117
22400399,2024-12-23,1610612763,1610612746,110,114
22400400,2024-12-23,1610612760,1610612764,123,105
22400391,2024-12-23,1610612766,1610612745,101,114
22400403,2024-12-23,1610612744,1610612754,105,111
22400398,2024-12-23,1610612741,1610612749,91,112
22400402,2024-12-23,1610612743,1610612756,117,90
22400397,2024-12-23,1610612752,1610612761,139,125
22400393,2024-12-23,1610612753,1610612738,108,104
22400395,2024-12-23,1610612737,1610612750,117,104
22400392,2024-12-23,1610612739,1610612762,124,113
22400390,2024-12-22,1610612740,1610612743,129,132
22400388,2024-12-22,1610612761,1610612745,110,114
22400389,2024-12-22,1610612758,1610612754,95,122
22400386,2024-12-21,1610612759,1610612757,114,94
22400384,2024-12-21,1610612740,1610612752,93,104
22400378,2024-12-21,1610612737,1610612763,112,128
22400387,2024-12-21,1610612756,1610612765,125,133
22400382,2024-12-21,1610612749,1610612764,112,101
22400380,2024-12-21,1610612739,1610612755,126,99
22400377,2024-12-21,1610612753,1610612748,121,114
22400383,2024-12-21,1610612750,1610612744,103,113
22400376,2024-12-21,1610612758,1610612747,99,103
22400381,2024-12-21,1610612741,1610612738,98,123
22400379,2024-12-21,1610612751,1610612762,94,105
22400385,2024-12-21,1610612742,1610612746,113,97
22400375,2024-12-20,1610612748,1610612760,97,104
22400374,2024-12-20,1610612739,1610612749,124,101
22400373,2024-12-20,1610612755,1610612766,108,98
22400367,2024-12-19,1610612750,1610612752,107,133
22400365,2024-12-19,1610612745,1610612740,133,113
22400369,2024-12-19,1610612756,1610612754,111,120
22400364,2024-12-19,1610612761,1610612751,94,101
22400366,2024-12-19,1610612763,1610612744,144,93
22400372,2024-12-19,1610612758,1610612747,100,113
22400370,2024-12-19,1610612759,1610612737,133,126
22400368,2024-12-19,1610612742,1610612746,95,118
22400371,2024-12-19,1610612757,1610612743,126,124
22400360,2024-12-19,1610612765,1610612762,119,126
22400362,2024-12-19,1610612764,1610612766,123,114
22400361,2024-12-19,1610612753,1610612760,99,105
22400363,2024-12-19,1610612738,1610612741,108,117
22401226,2024-12-16,1610612746,1610612762,144,107
22401224,2024-12-16,1610612751,1610612739,101,130
22401225,2024-12-16,1610612758,1610612743,129,130
22401222,2024-12-16,1610612766,1610612755,108,121
22401223,2024-12-16,1610612761,1610612741,121,122
22401221,2024-12-16,1610612765,1610612748,125,124
22401228,2024-12-15,1610612744,1610612742,133,143
22401227,2024-12-15,1610612753,1610612752,91,100
22401218,2024-12-15,1610612759,1610612750,92,106
22401219,2024-12-15,1610612756,1610612757,116,109
22401220,2024-12-15,1610612747,1610612763,116,110
22401216,2024-12-15,1610612754,1610612740,119,104
22401217,2024-12-15,1610612764,1610612738,98,112
22401230,2024-12-14,1610612760,1610612745,111,96
22401229,2024-12-14,1610612749,1610612737,110,102
22401212,2024-12-13,1610612741,1610612766,109,95
22401213,2024-12-13,1610612743,1610612746,120,98
22401214,2024-12-13,1610612762,1610612756,126,134
22401211,2024-12-13,1610612763,1610612751,135,119
22401208,2024-12-13,1610612739,1610612764,115,105
22401215,2024-12-13,1610612757,1610612759,116,118
22401209,2024-12-13,1610612755,1610612754,107,121
22401210,2024-12-13,1610612750,1610612747,97,87
22401207,2024-12-12,1610612740,1610612758,109,111
22401205,2024-12-12,1610612738,1610612765,123,99
22401206,2024-12-12,1610612748,1610612761,114,104
22401204,2024-12-11,1610612745,1610612744,91,90
22401202,2024-12-11,1610612752,1610612737,100,108
22401203,2024-12-10,1610612760,1610612742,118,104
22401201,2024-12-10,1610612749,1610612753,114,109
22400359,2024-12-09,1610612761,1610612752,108,113
22400353,2024-12-08,1610612764,1610612763,112,140
22400358,2024-12-08,1610612747,1610612757,0,0
22400357,2024-12-08,1610612758,1610612762,141,97
22400347,2024-12-08,1610612741,1610612755,100,108
22400348,2024-12-08,1610612751,1610612749,113,118
22400351,2024-12-08,1610612748,1610612739,122,113
22400349,2024-12-08,1610612754,1610612766,109,113
22400356,2024-12-08,1610612746,1610612745,106,117
22400350,2024-12-08,1610612737,1610612743,111,141
22400352,2024-12-08,1610612753,1610612756,115,110
22400354,2024-12-08,1610612759,1610612740,121,116
22400355,2024-12-08,1610612744,1610612750,114,106
22400342,2024-12-07,1610612740,1610612760,109,119
22400346,2024-12-07,1610612748,1610612756,121,111
22400344,2024-12-07,1610612761,1610612742,118,125
22400345,2024-12-07,1610612738,1610612763,121,127
22400340,2024-12-07,1610612766,1610612739,102,116
22400343,2024-12-07,1610612752,1610612765,111,120
22400341,2024-12-07,1610612764,1610612743,122,113
22400339,2024-12-06,1610612757,1610612762,99,141
22400338,2024-12-06,1610612744,1610612750,90,107
22400334,2024-12-06,1610612737,1610612747,134,132
22400336,2024-12-06,1610612741,1610612754,123,132
22400335,2024-12-06,1610612738,1610612749,111,105
22400333,2024-12-06,1610612755,1610612753,102,94
22400337,2024-12-06,1610612759,1610612758,113,140
22400330,2024-12-05,1610612740,1610612756,126,124
22400328,2024-12-05,1610612761,1610612760,92,129
22400332,2024-12-05,1610612744,1610612745,99,93
22400331,2024-12-05,1610612759,1610612741,124,139
22400329,2024-12-05,1610612763,1610612758,115,110
22400325,2024-12-05,1610612739,1610612743,126,114
22400326,2024-12-05,1610612764,1610612742,101,137
22400327,2024-12-05,1610612752,1610612766,125,101
22400321,2024-12-04,1610612748,1610612747,134,93
22400320,2024-12-04,1610612751,1610612754,99,90
22400323,2024-12-04,1610612749,1610612737,104,119
22400319,2024-12-04,1610612738,1610612765,130,120
22400322,2024-12-04,1610612755,1610612753,102,106
22400324,2024-12-04,1610612746,1610612750,80,108
22400057,2024-12-03,1610612756,1610612759,104,93
22400054,2024-12-03,1610612761,1610612754,122,111
22400055,2024-12-03,1610612760,1610612762,133,106
22400059,2024-12-03,1610612758,1610612745,120,111
22400051,2024-12-03,1610612739,1610612764,118,87
22400060,2024-12-03,1610612746,1610612757,127,105
22400052,2024-12-03,1610612765,1610612749,107,128
22400058,2024-12-03,1610612743,1610612744,119,115
22400053,2024-12-03,1610612752,1610612753,121,106
22400056,2024-12-03,1610612742,1610612763,121,116
22400050,2024-12-03,1610612766,1610612755,104,110
22400318,2024-12-02,1610612750,1610612747,109,80
22400317,2024-12-02,1610612741,1610612751,128,102
22400315,2024-12-02,1610612737,1610612740,124,112
22400316,2024-12-02,1610612738,1610612748,108,89
22400312,2024-12-01,1610612757,1610612742,131,137
22400313,2024-12-01,1610612758,1610612759,125,127
22400305,2024-12-01,1610612751,1610612753,92,100
22400309,2024-12-01,1610612761,1610612748,119,116
22400307,2024-12-01,1610612739,1610612738,115,111
22400311,2024-12-01,1610612762,1610612747,104,105
22400308,2024-12-01,1610612752,1610612740,118,85
22400306,2024-12-01,1610612763,1610612754,136,121
22400314,2024-12-01,1610612746,1610612743,126,122
22400310,2024-12-01,1610612745,1610612760,119,116
22400302,2024-11-30,1610612749,1610612764,124,114
22400303,2024-11-30,1610612756,1610612744,113,105
22400301,2024-11-30,1610612765,1610612755,96,111
22400304,2024-11-30,1610612762,1610612742,94,106
22400300,2024-11-30,1610612766,1610612737,104,107
22400041,2024-11-29,1610612737,1610612739,117,101
22400046,2024-11-29,1610612748,1610612761,121,111
22400048,2024-11-29,1610612747,1610612760,93,101
22400049,2024-11-29,1610612757,1610612758,115,106
22400040,2024-11-29,1610612766,1610612752,98,99
22400043,2024-11-29,1610612751,1610612753,100,123
22400045,2024-11-29,1610612754,1610612765,106,130
22400042,2024-11-29,1610612763,1610612740,120,109
22400047,2024-11-29,1610612741,1610612738,129,138
22400044,2024-11-29,1610612750,1610612746,93,92
22400299,2024-11-27,1610612744,1610612760,101,105
22400287,2024-11-27,1610612739,1610612737,124,135
22400294,2024-11-27,1610612750,1610612758,104,115
22400293,2024-11-27,1610612763,1610612765,131,111
22400291,2024-11-27,1610612764,1610612746,96,121
22400288,2024-11-27,1610612754,1610612757,121,114
22400295,2024-11-27,1610612740,1610612761,93,119
22400298,2024-11-27,1610612762,1610612743,103,122
22400290,2024-11-27,1610612755,1610612745,115,122
22400297,2024-11-27,1610612756,1610612751,117,127
22400296,2024-11-27,1610612759,1610612747,101,119
22400292,2024-11-27,1610612742,1610612752,129,114
22400289,2024-11-27,1610612753,1610612741,133,119
22400286,2024-11-27,1610612766,1610612748,94,98
22400036,2024-11-26,1610612748,1610612749,103,106
22400035,2024-11-26,1610612764,1610612741,108,127
22400037,2024-11-26,1610612750,1610612745,111,117
22400038,2024-11-26,1610612762,1610612759,115,128
22400039,2024-11-26,1610612756,1610612747,127,100
22400284,2024-11-25,1610612744,1610612751,120,128
22400285,2024-11-25,1610612758,1610612760,109,130
22400278,2024-11-25,1610612765,1610612761,102,100
22400280,2024-11-25,1610612737,1610612742,119,129
22400283,2024-11-25,1610612743,1610612752,118,145
22400279,2024-11-25,1610612754,1610612740,114,110
22400282,2024-11-25,1610612763,1610612757,123,98
22400277,2024-11-25,1610612766,1610612753,84,95
22400281,2024-11-25,1610612738,1610612746,126,94
22400275,2024-11-24,1610612739,1610612761,122,108
22400272,2024-11-24,1610612754,1610612764,115,103
22400271,2024-11-24,1610612738,1610612750,107,105
22400276,2024-11-24,1610612758,1610612751,103,108
22400273,2024-11-24,1610612748,1610612742,123,118
22400274,2024-11-24,1610612755,1610612746,99,125
22400269,2024-11-23,1610612759,1610612744,104,94
22400270,2024-11-23,1610612747,1610612743,102,127
22400267,2024-11-23,1610612745,1610612757,98,104
22400268,2024-11-23,1610612749,1610612766,125,119
22400266,2024-11-23,1610612741,1610612763,131,142
22400264,2024-11-23,1610612762,1610612752,121,106
22400265,2024-11-23,1610612753,1610612765,111,100
22400030,2024-11-22,1610612741,1610612737,136,122
22400027,2024-11-22,1610612755,1610612751,113,98
22400034,2024-11-22,1610612746,1610612758,104,88
22400031,2024-11-22,1610612745,1610612757,116,88
22400028,2024-11-22,1610612764,1610612738,96,108
22400029,2024-11-22,1610612749,1610612754,129,117
22400032,2024-11-22,1610612740,1610612744,108,112
22400033,2024-11-22,1610612743,1610612742,120,123
22400262,2024-11-21,1610612759,1610612762,126,118
22400263,2024-11-21,1610612747,1610612753,118,119
22400261,2024-11-21,1610612761,1610612750,110,105
22400260,2024-11-21,1610612766,1610612765,123,121
22400253,2024-11-20,1610612749,1610612741,122,106
22400258,2024-11-20,1610612744,1610612737,120,97
22400257,2024-11-20,1610612756,1610612752,122,138
22400256,2024-11-20,1610612760,1610612757,109,99
22400252,2024-11-20,1610612739,1610612740,128,100
22400259,2024-11-20,1610612746,1610612753,104,93
22400254,2024-11-20,1610612745,1610612754,130,113
22400255,2024-11-20,1610612763,1610612755,117,111
22400023,2024-11-19,1610612763,1610612743,110,122
22400026,2024-11-19,1610612747,1610612762,124,118
22400021,2024-11-19,1610612738,1610612739,120,117
22400022,2024-11-19,1610612751,1610612766,116,115
22400024,2024-11-19,1610612742,1610612740,132,91
22400025,2024-11-19,1610612759,1610612760,110,104
22400250,2024-11-18,1610612758,1610612737,108,109
22400245,2024-11-18,1610612748,1610612755,106,89
22400251,2024-11-18,1610612746,1610612744,102,99
22400246,2024-11-18,1610612752,1610612764,134,106
22400247,2024-11-18,1610612761,1610612754,130,119
22400248,2024-11-18,1610612749,1610612745,101,100
22400249,2024-11-18,1610612756,1610612753,99,109
22400244,2024-11-18,1610612765,1610612741,112,122
22400238,2024-11-17,1610612763,1610612743,105,90
22400235,2024-11-17,1610612754,1610612748,119,110
22400236,2024-11-17,1610612739,1610612766,128,114
22400241,2024-11-17,1610612741,1610612745,107,143
22400239,2024-11-17,1610612757,1610612737,114,110
22400243,2024-11-17,1610612746,1610612762,116,105
22400234,2024-11-17,1610612750,1610612756,120,117
22400237,2024-11-17,1610612764,1610612765,104,124
22400242,2024-11-17,1610612760,1610612742,119,121
22400240,2024-11-17,1610612752,1610612751,114,104
22400233,2024-11-16,1610612758,1610612762,121,117
22400230,2024-11-16,1610612738,1610612761,126,123
22400232,2024-11-16,1610612742,1610612759,110,93
22400229,2024-11-16,1610612766,1610612749,115,114
22400231,2024-11-16,1610612740,1610612747,99,104
22400020,2024-11-15,1610612758,1610612750,126,130
22400013,2024-11-15,1610612739,1610612741,144,126
22400012,2024-11-15,1610612737,1610612764,129,117
22400015,2024-11-15,1610612759,1610612747,115,120
22400017,2024-11-15,1610612740,1610612743,101,94
22400009,2024-11-15,1610612754,1610612748,111,124
22400011,2024-11-15,1610612761,1610612765,95,99
22400010,2024-11-15,1610612753,1610612755,98,86
22400016,2024-11-15,1610612745,1610612746,125,104
22400014,2024-11-15,1610612752,1610612751,124,122
22400019,2024-11-15,1610612744,1610612763,123,118
22400018,2024-11-15,1610612760,1610612756,99,83
22400228,2024-11-14,1610612762,1610612742,115,113
22400220,2024-11-13,1610612755,1610612739,106,114
22400217,2024-11-13,1610612753,1610612754,94,90
22400222,2024-11-13,1610612745,1610612746,111,103
22400227,2024-11-13,1610612758,1610612756,127,104
22400223,2024-11-13,1610612749,1610612765,127,120
22400219,2024-11-13,1610612752,1610612741,123,124
22400224,2024-11-13,1610612759,1610612764,139,130
22400226,2024-11-13,1610612757,1610612750,106,98
22400218,2024-11-13,1610612751,1610612738,114,139
22400225,2024-11-13,1610612747,1610612763,128,123
22400221,2024-11-13,1610612760,1610612740,106,88
22400003,2024-11-12,1610612753,1610612766,114,89
22400008,2024-11-12,1610612757,1610612750,122,108
22400002,2024-11-12,1610612765,1610612748,123,121
22400006,2024-11-12,1610612762,1610612756,112,120
22400004,2024-11-12,1610612755,1610612752,99,111
22400007,2024-11-12,1610612744,1610612742,120,117
22400005,2024-11-12,1610612749,1610612761,99,85
22400001,2024-11-12,1610612738,1610612737,116,117
22400214,2024-11-11,1610612740,1610612751,105,107
22400213,2024-11-11,1610612745,1610612764,107,92
22400216,2024-11-11,1610612759,1610612758,116,96
22400212,2024-11-11,1610612741,1610612739,113,119
22400215,2024-11-11,1610612760,1610612746,134,128
22400209,2024-11-10,1610612756,1610612758,118,127
22400203,2024-11-10,1610612754,1610612752,132,121
22400202,2024-11-10,1610612749,1610612738,107,113
22400205,2024-11-10,1610612755,1610612766,107,105
22400201,2024-11-10,1610612765,1610612745,99,101
22400204,2024-11-10,1610612753,1610612764,121,94
22400207,2024-11-10,1610612760,1610612744,116,127
22400210,2024-11-10,1610612757,1610612763,89,134
22400206,2024-11-10,1610612750,1610612748,94,95
22400211,2024-11-10,1610612747,1610612761,123,103
22400208,2024-11-10,1610612743,1610612742,122,120
22400198,2024-11-09,1610612737,1610612741,113,125
22400199,2024-11-09,1610612739,1610612751,105,100
22400197,2024-11-09,1610612759,1610612762,110,111
22400200,2024-11-09,1610612746,1610612761,105,103
22400195,2024-11-08,1610612747,1610612755,116,106
22400193,2024-11-08,1610612750,1610612757,127,102
22400186,2024-11-08,1610612753,1610612740,115,88
22400185,2024-11-08,1610612765,1610612737,122,121
22400196,2024-11-08,1610612758,1610612746,98,107
22400184,2024-11-08,1610612766,1610612754,103,83
22400189,2024-11-08,1610612752,1610612749,116,94
22400190,2024-11-08,1610612742,1610612756,113,114
22400192,2024-11-08,1610612760,1610612745,126,107
22400194,2024-11-08,1610612743,1610612748,135,122
22400191,2024-11-08,1610612763,1610612764,128,104
22400188,2024-11-08,1610612739,1610612744,136,117
22400187,2024-11-08,1610612738,1610612751,108,104
